web-scraper-order,web-scraper-start-url,details,prix,adresse,image link,image link-href
"1706212345-2727","https://sn.coinafrique.com/categorie/villas?page=18","Location villa R+2 - Mermoz Battrain","1 600 000CFA","Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/location-villa-r2-mermoz-battrain-4179773"
"1706212345-2728","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa - Mamelles","180 000 000CFA","Mamelles, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-mamelles-4142187"
"1706212345-2729","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa - Biagui","386 000 000CFA","Yoff, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-biagui-4139840"
"1706212345-2730","https://sn.coinafrique.com/categorie/villas?page=18","Vente villas - Mbao","60 000 000CFA","Mbao, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villas-mbao-4139352"
"1706212345-2731","https://sn.coinafrique.com/categorie/villas?page=18","Vente villas 4 pièces - Saint Louis","95 000 000CFA","Saint Louis, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-saint-louis-4178854"
"1706212345-2732","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa - Kounoune","24 000 000CFA","Rufisque, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-kounoune-4178635"
"1706212345-2733","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa 4 pièces - Mbao","90 000 000CFA","Mbao, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-mbao-4138523"
"1706212345-2734","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa angle - Sacré cœur 1","500 000 000CFA","Sacré-Coeur, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-angle-sacre-cur-1-4138458"
"1706212345-2735","https://sn.coinafrique.com/categorie/villas?page=18","Location villa R+2 7 pièces - Mamelles","1 150 000CFA","Mamelles, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/location-villa-r2-7-pieces-mamelles-4140368"
"1706212345-2736","https://sn.coinafrique.com/categorie/villas?page=18","Location villa 5 pièces - Sacré-coeur","800 000CFA","Sacré-Coeur, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-sacre-coeur-4138070"
"1706212345-2737","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa - Cité Mbackiyou Faye","180 000 000CFA","Ouest Foire, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-cite-mbackiyou-faye-4177554"
"1706212345-2738","https://sn.coinafrique.com/categorie/villas?page=18","Vente maison - Liberté 3","250 000 000CFA","Ouest Foire, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-maison-liberte-3-4177550"
"1706212345-2739","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa 5 pièces - Kounoune ngalam","28 000 000CFA","Keur Massar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-kounoune-ngalam-4177493"
"1706212345-2740","https://sn.coinafrique.com/categorie/villas?page=18","Vente villas 13 pièces - Parcelles Assainies","80 000 000CFA","Parcelle Assainies, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villas-13-pieces-parcelles-assainies-4177485"
"1706212345-2741","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa 7 pièces - Mermoz - Sacré coeur","450 000 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-mermoz-sacre-coeur-4136831"
"1706212345-2742","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa 4 pièces - Tivaoune Peulh","52 000 000CFA","Keur Massar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-tivaoune-peulh-4177259"
"1706212345-2743","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa  R+1 - Grand Yoff","85 000 000CFA","Grand Dakar, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-grand-yoff-4176458"
"1706212345-2744","https://sn.coinafrique.com/categorie/villas?page=18","Location villa 6 pièces - Mermoz-Sacré-Cœur","700 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-sacre-cur-4175961"
"1706212345-2745","https://sn.coinafrique.com/categorie/villas?page=18","Location villas 7 pièces - Ouakam","3 000 000CFA","Ouakam, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/location-villas-7-pieces-ouakam-4134744"
"1706212345-2746","https://sn.coinafrique.com/categorie/villas?page=18","Vente villas 6 pièces - Mbao","70 000 000CFA","Mbao, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-mbao-4175801"
"1706212345-2747","https://sn.coinafrique.com/categorie/villas?page=18","Location villa R+1 - Mamelles","1 100 000CFA","Mamelles, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/location-villa-r1-mamelles-4138481"
"1706212345-2748","https://sn.coinafrique.com/categorie/villas?page=18","Vente villas 8 pièces - Ouest Foire","160 000 000CFA","Ouest Foire, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villas-8-pieces-ouest-foire-4175549"
"1706212345-2749","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa R+1  - 4 pièces - Sipres VDN","230 000 000CFA","Sipres, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-4-pieces-sipres-vdn-4175291"
"1706212345-2750","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa R+3 6 pièces - Mamelles","470 000 000CFA","Mamelles, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-r3-6-pieces-mamelles-4175112"
"1706212345-2751","https://sn.coinafrique.com/categorie/villas?page=18","Vente villas R+1 10 pièces - Mamelles","120 000 000CFA","Mamelles, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villas-r1-10-pieces-mamelles-4175040"
"1706212345-2752","https://sn.coinafrique.com/categorie/villas?page=18","Location villas 4 pièces - Mbao","225 000CFA","Mbao, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-mbao-4174989"
"1706212345-2753","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa 4 pièces -  Somone","75 000 000CFA","Saly, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-somone-4174861"
"1706212345-2754","https://sn.coinafrique.com/categorie/villas?page=18","Location villa - Ngor","450 000CFA","Ngor, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/location-villa-ngor-4137439"
"1706212345-2755","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa 4 pièces - Nguerigne","90 000 000CFA","Ngaparou, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-nguerigne-4173419"
"1706212345-2756","https://sn.coinafrique.com/categorie/villas?page=18","Vente villas 3 pièces - Rufisque","28 000 000CFA","Rufisque, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villas-3-pieces-rufisque-4173094"
"1706212345-2757","https://sn.coinafrique.com/categorie/villas?page=18","Vente villas 4 pièces - Keur Massar","42 000 000CFA","Keur Massar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-keur-massar-4173067"
"1706212345-2758","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa R+3 - Mamelles","470 000 000CFA","Mamelles, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-r3-mamelles-4135938"
"1706212345-2759","https://sn.coinafrique.com/categorie/villas?page=18","Vente villas 4 pièces - Keur massar","38 000 000CFA","Yoff, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-keur-massar-4172565"
"1706212345-2760","https://sn.coinafrique.com/categorie/villas?page=18","Vente villas R+1 5 pièces  - Parcelles Assainies U16","55 000 000CFA","Parcelle Assainies, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villas-r1-5-pieces-parcelles-assainies-u16-4172533"
"1706212345-2761","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa 10 pièces - Yoff","250 000 000CFA","Yoff, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-yoff-4172254"
"1706212345-2762","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa - Fann Résidence","Prix sur demande","Fann, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-fann-residence-4134973"
"1706212345-2763","https://sn.coinafrique.com/categorie/villas?page=18","Location villa 6 pièces - Mermoz Batrain","1 000 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-batrain-4134756"
"1706212345-2764","https://sn.coinafrique.com/categorie/villas?page=18","Location villa 6 pièces - Mermoz Batrain","1 300 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-batrain-4134675"
"1706212345-2765","https://sn.coinafrique.com/categorie/villas?page=18","Location villa 7 pièces - Mermoz","3 000 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mermoz-4134673"
"1706212345-2766","https://sn.coinafrique.com/categorie/villas?page=18","Location villa 6 pièces - Almadie","2 500 000CFA","Almadies, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadie-4134219"
"1706212345-2767","https://sn.coinafrique.com/categorie/villas?page=18","Location villa 6 pièces - Mermoz","3 000 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-mermoz-4133999"
"1706212345-2768","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa R+3 8 pièces - Mamelles","475 000 000CFA","Mamelles, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-r3-8-pieces-mamelles-4136997"
"1706212345-2769","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa résidentielle 5 piéces - Saly","165 000 000CFA","Saly, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-residentielle-5-pieces-saly-4133496"
"1706212345-2770","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa - HLM","Prix sur demande","HLM, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-hlm-4170444"
"1706212345-2771","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa 5 pièces  - Keur Massar","32 000 000CFA","Guediawaye, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-keur-massar-4170024"
"1706212345-2772","https://sn.coinafrique.com/categorie/villas?page=18","Vente villa 5 pièces  -  Keur Massar","55 000 000CFA","Guediawaye, Dakar, Sénégal","favorite_border9mois","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-keur-massar-4170020"
"1706212351-2773","https://sn.coinafrique.com/categorie/villas?page=17","Vente villas 4 pièces - Ngaparou","50 000 000CFA","Ngaparou, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-ngaparou-4214276"
"1706212351-2774","https://sn.coinafrique.com/categorie/villas?page=17","Vente villa R+2 - Saint Louis","16 000 000CFA","Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-saint-louis-4178196"
"1706212351-2775","https://sn.coinafrique.com/categorie/villas?page=17","Location villa 03 pièces - Mamelles","650 000CFA","Mamelles, Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/villas/location-villa-03-pieces-mamelles-4173946"
"1706212351-2776","https://sn.coinafrique.com/categorie/villas?page=17","Vente villas 6 pièces - Yoff","386 000 000CFA","Yoff, Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-yoff-4174549"
"1706212351-2777","https://sn.coinafrique.com/categorie/villas?page=17","Vente villa - Petit Mbao","210CFA","Mbao, Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/villas/vente-villa-petit-mbao-4211897"
"1706212351-2778","https://sn.coinafrique.com/categorie/villas?page=17","Location villas 7 pièces - Dieuppeul-Derklé","800 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/villas/location-villas-7-pieces-dieuppeul-derkle-4211764"
"1706212351-2779","https://sn.coinafrique.com/categorie/villas?page=17","Vente villas 6 pièces - Sicap Liberté","289 000 000CFA","Sicap Liberté, Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-sicap-liberte-4173238"
"1706212351-2780","https://sn.coinafrique.com/categorie/villas?page=17","Vente villas 4 pièces - Keur Massar","65 000 000CFA","Keur Massar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-keur-massar-4211298"
"1706212351-2781","https://sn.coinafrique.com/categorie/villas?page=17","Location villas 5 pièces - Saly","250 000CFA","Saly, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-saly-4211173"
"1706212351-2782","https://sn.coinafrique.com/categorie/villas?page=17","Vente villa à démolir - HLM Grand Yoff","75 000 000CFA","Sicap foire, Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/villas/vente-villa-a-demolir-hlm-grand-yoff-4210910"
"1706212351-2783","https://sn.coinafrique.com/categorie/villas?page=17","Vente villa  -  Diamnadio","30 000 000CFA","Rufisque, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/villas/vente-villa-diamnadio-4210541"
"1706212351-2784","https://sn.coinafrique.com/categorie/villas?page=17","Location villa 7 piéces- Zac Mbao","400 000CFA","Rufisque, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-zac-mbao-4175427"
"1706212351-2785","https://sn.coinafrique.com/categorie/villas?page=17","Location villa 6 piéces - Ngor Almadies.","600 000CFA","Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-ngor-almadies-4174893"
"1706212351-2786","https://sn.coinafrique.com/categorie/villas?page=17","Location villa 5 pièces - Cité Keur Gorgui","1 000 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-cite-keur-gorgui-4174605"
"1706212351-2787","https://sn.coinafrique.com/categorie/villas?page=17","Location villa - Mamelles","1 200 000CFA","Mamelles, Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/villas/location-villa-mamelles-4174484"
"1706212351-2788","https://sn.coinafrique.com/categorie/villas?page=17","Vente villa R+4 -  Zone de Captage","250 000 000CFA","Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/villas/vente-villa-r4-zone-de-captage-4208952"
"1706212351-2789","https://sn.coinafrique.com/categorie/villas?page=17","Vente villas 05 pièces - Dalifort","50 000 000CFA","Mariste, Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/villas/vente-villas-05-pieces-dalifort-4208861"
"1706212351-2790","https://sn.coinafrique.com/categorie/villas?page=17","Vente villa  -  Rufisque","80 000 000CFA","Dakar, Sénégal","favorite_border8mois","https://sn.coinafrique.com/annonce/villas/vente-villa-rufisque-4208649"
